Species,plant_id,database,ref,interaction,lat,lon,Trophic.Niche,Realm
Turdus amaurochalinus,Matayba guianensis,VidalEtAl'19-interaction_matrices_combined_matrix,"Vidal, M. M., Banks‐Leite, C., Tambosi, L. R., Hasui, É., Develey, P. F., Silva, W. R., ... & Metzger, J. P. (2019). Predicting the non‐linear collapse of plant–frugivore networks due to habitat loss. Ecography, 42(10), 1765-1776.",1,-23.91667,-47.79653,Invertivore,Neotropical
Turdus amaurochalinus,Miconia pusilliflora,VidalEtAl'19-interaction_matrices_middle_slope_matrix,"Vidal, M. M., Banks‐Leite, C., Tambosi, L. R., Hasui, É., Develey, P. F., Silva, W. R., ... & Metzger, J. P. (2019). Predicting the non‐linear collapse of plant–frugivore networks due to habitat loss. Ecography, 42(10), 1765-1776.",1,-23.91667,-47.79653,Invertivore,Neotropical
Turdus amaurochalinus,Miconia pusilliflora,VidalEtAl'19-interaction_matrices_combined_matrix,"Vidal, M. M., Banks‐Leite, C., Tambosi, L. R., Hasui, É., Develey, P. F., Silva, W. R., ... & Metzger, J. P. (2019). Predicting the non‐linear collapse of plant–frugivore networks due to habitat loss. Ecography, 42(10), 1765-1776.",1,-23.91667,-47.79653,Invertivore,Neotropical
Turdus amaurochalinus,Trema micrantha,VidalEtAl'19-interaction_matrices_bottom_of_valley_matrix,"Vidal, M. M., Banks‐Leite, C., Tambosi, L. R., Hasui, É., Develey, P. F., Silva, W. R., ... & Metzger, J. P. (2019). Predicting the non‐linear collapse of plant–frugivore networks due to habitat loss. Ecography, 42(10), 1765-1776.",1,-23.91667,-47.79653,Invertivore,Neotropical
Turdus amaurochalinus,Trema micrantha,VidalEtAl'19-interaction_matrices_combined_matrix,"Vidal, M. M., Banks‐Leite, C., Tambosi, L. R., Hasui, É., Develey, P. F., Silva, W. R., ... & Metzger, J. P. (2019). Predicting the non‐linear collapse of plant–frugivore networks due to habitat loss. Ecography, 42(10), 1765-1776.",1,-23.91667,-47.79653,Invertivore,Neotropical
Turdus flavipes,Amaioua intermedia,VidalEtAl'19-interaction_matrices_combined_matrix,"Vidal, M. M., Banks‐Leite, C., Tambosi, L. R., Hasui, É., Develey, P. F., Silva, W. R., ... & Metzger, J. P. (2019). Predicting the non‐linear collapse of plant–frugivore networks due to habitat loss. Ecography, 42(10), 1765-1776.",1,-23.91667,-47.79653,Frugivore,Neotropical
Turdus flavipes,Casearia sylvestris,VidalEtAl'19-interaction_matrices_bottom_of_valley_matrix,"Vidal, M. M., Banks‐Leite, C., Tambosi, L. R., Hasui, É., Develey, P. F., Silva, W. R., ... & Metzger, J. P. (2019). Predicting the non‐linear collapse of plant–frugivore networks due to habitat loss. Ecography, 42(10), 1765-1776.",1,-23.91667,-47.79653,Frugivore,Neotropical
Turdus flavipes,Casearia sylvestris,VidalEtAl'19-interaction_matrices_combined_matrix,"Vidal, M. M., Banks‐Leite, C., Tambosi, L. R., Hasui, É., Develey, P. F., Silva, W. R., ... & Metzger, J. P. (2019). Predicting the non‐linear collapse of plant–frugivore networks due to habitat loss. Ecography, 42(10), 1765-1776.",1,-23.91667,-47.79653,Frugivore,Neotropical
Turdus flavipes,Coussapoa microcarpa,VidalEtAl'19-interaction_matrices_bottom_of_valley_matrix,"Vidal, M. M., Banks‐Leite, C., Tambosi, L. R., Hasui, É., Develey, P. F., Silva, W. R., ... & Metzger, J. P. (2019). Predicting the non‐linear collapse of plant–frugivore networks due to habitat loss. Ecography, 42(10), 1765-1776.",1,-23.91667,-47.79653,Frugivore,Neotropical
Turdus flavipes,Coussapoa microcarpa,VidalEtAl'19-interaction_matrices_combined_matrix,"Vidal, M. M., Banks‐Leite, C., Tambosi, L. R., Hasui, É., Develey, P. F., Silva, W. R., ... & Metzger, J. P. (2019). Predicting the non‐linear collapse of plant–frugivore networks due to habitat loss. Ecography, 42(10), 1765-1776.",1,-23.91667,-47.79653,Frugivore,Neotropical
Turdus flavipes,Cupania vernalis,VidalEtAl'19-interaction_matrices_bottom_of_valley_matrix,"Vidal, M. M., Banks‐Leite, C., Tambosi, L. R., Hasui, É., Develey, P. F., Silva, W. R., ... & Metzger, J. P. (2019). Predicting the non‐linear collapse of plant–frugivore networks due to habitat loss. Ecography, 42(10), 1765-1776.",1,-23.91667,-47.79653,Frugivore,Neotropical
Turdus flavipes,Cupania vernalis,VidalEtAl'19-interaction_matrices_combined_matrix,"Vidal, M. M., Banks‐Leite, C., Tambosi, L. R., Hasui, É., Develey, P. F., Silva, W. R., ... & Metzger, J. P. (2019). Predicting the non‐linear collapse of plant–frugivore networks due to habitat loss. Ecography, 42(10), 1765-1776.",1,-23.91667,-47.79653,Frugivore,Neotropical
Turdus flavipes,Euterpe edulis,VidalEtAl'19-interaction_matrices_bottom_of_valley_matrix,"Vidal, M. M., Banks‐Leite, C., Tambosi, L. R., Hasui, É., Develey, P. F., Silva, W. R., ... & Metzger, J. P. (2019). Predicting the non‐linear collapse of plant–frugivore networks due to habitat loss. Ecography, 42(10), 1765-1776.",1,-23.91667,-47.79653,Frugivore,Neotropical
Turdus flavipes,Euterpe edulis,VidalEtAl'19-interaction_matrices_combined_matrix,"Vidal, M. M., Banks‐Leite, C., Tambosi, L. R., Hasui, É., Develey, P. F., Silva, W. R., ... & Metzger, J. P. (2019). Predicting the non‐linear collapse of plant–frugivore networks due to habitat loss. Ecography, 42(10), 1765-1776.",1,-23.91667,-47.79653,Frugivore,Neotropical
Turdus flavipes,Ficus luschnathiana,VidalEtAl'19-interaction_matrices_bottom_of_valley_matrix,"Vidal, M. M., Banks‐Leite, C., Tambosi, L. R., Hasui, É., Develey, P. F., Silva, W. R., ... & Metzger, J. P. (2019). Predicting the non‐linear collapse of plant–frugivore networks due to habitat loss. Ecography, 42(10), 1765-1776.",1,-23.91667,-47.79653,Frugivore,Neotropical
Turdus flavipes,Ficus luschnathiana,VidalEtAl'19-interaction_matrices_combined_matrix,"Vidal, M. M., Banks‐Leite, C., Tambosi, L. R., Hasui, É., Develey, P. F., Silva, W. R., ... & Metzger, J. P. (2019). Predicting the non‐linear collapse of plant–frugivore networks due to habitat loss. Ecography, 42(10), 1765-1776.",1,-23.91667,-47.79653,Frugivore,Neotropical
Turdus flavipes,Guapira opposita,VidalEtAl'19-interaction_matrices_middle_slope_matrix,"Vidal, M. M., Banks‐Leite, C., Tambosi, L. R., Hasui, É., Develey, P. F., Silva, W. R., ... & Metzger, J. P. (2019). Predicting the non‐linear collapse of plant–frugivore networks due to habitat loss. Ecography, 42(10), 1765-1776.",1,-23.91667,-47.79653,Frugivore,Neotropical
Turdus flavipes,Guapira opposita,VidalEtAl'19-interaction_matrices_combined_matrix,"Vidal, M. M., Banks‐Leite, C., Tambosi, L. R., Hasui, É., Develey, P. F., Silva, W. R., ... & Metzger, J. P. (2019). Predicting the non‐linear collapse of plant–frugivore networks due to habitat loss. Ecography, 42(10), 1765-1776.",1,-23.91667,-47.79653,Frugivore,Neotropical
Turdus flavipes,Marcgravia polyantha,VidalEtAl'19-interaction_matrices_middle_slope_matrix,"Vidal, M. M., Banks‐Leite, C., Tambosi, L. R., Hasui, É., Develey, P. F., Silva, W. R., ... & Metzger, J. P. (2019). Predicting the non‐linear collapse of plant–frugivore networks due to habitat loss. Ecography, 42(10), 1765-1776.",1,-23.91667,-47.79653,Frugivore,Neotropical
Turdus flavipes,Marcgravia polyantha,VidalEtAl'19-interaction_matrices_combined_matrix,"Vidal, M. M., Banks‐Leite, C., Tambosi, L. R., Hasui, É., Develey, P. F., Silva, W. R., ... & Metzger, J. P. (2019). Predicting the non‐linear collapse of plant–frugivore networks due to habitat loss. Ecography, 42(10), 1765-1776.",1,-23.91667,-47.79653,Frugivore,Neotropical
Turdus flavipes,Miconia cabucu,VidalEtAl'19-interaction_matrices_bottom_of_valley_matrix,"Vidal, M. M., Banks‐Leite, C., Tambosi, L. R., Hasui, É., Develey, P. F., Silva, W. R., ... & Metzger, J. P. (2019). Predicting the non‐linear collapse of plant–frugivore networks due to habitat loss. Ecography, 42(10), 1765-1776.",1,-23.91667,-47.79653,Frugivore,Neotropical
Turdus flavipes,Miconia cabucu,VidalEtAl'19-interaction_matrices_combined_matrix,"Vidal, M. M., Banks‐Leite, C., Tambosi, L. R., Hasui, É., Develey, P. F., Silva, W. R., ... & Metzger, J. P. (2019). Predicting the non‐linear collapse of plant–frugivore networks due to habitat loss. Ecography, 42(10), 1765-1776.",1,-23.91667,-47.79653,Frugivore,Neotropical
Turdus flavipes,Miconia pusilliflora,VidalEtAl'19-interaction_matrices_middle_slope_matrix,"Vidal, M. M., Banks‐Leite, C., Tambosi, L. R., Hasui, É., Develey, P. F., Silva, W. R., ... & Metzger, J. P. (2019). Predicting the non‐linear collapse of plant–frugivore networks due to habitat loss. Ecography, 42(10), 1765-1776.",1,-23.91667,-47.79653,Frugivore,Neotropical
Turdus flavipes,Miconia pusilliflora,VidalEtAl'19-interaction_matrices_combined_matrix,"Vidal, M. M., Banks‐Leite, C., Tambosi, L. R., Hasui, É., Develey, P. F., Silva, W. R., ... & Metzger, J. P. (2019). Predicting the non‐linear collapse of plant–frugivore networks due to habitat loss. Ecography, 42(10), 1765-1776.",1,-23.91667,-47.79653,Frugivore,Neotropical
Turdus flavipes,Myrcia splendens,VidalEtAl'19-interaction_matrices_hilltop_matrix,"Vidal, M. M., Banks‐Leite, C., Tambosi, L. R., Hasui, É., Develey, P. F., Silva, W. R., ... & Metzger, J. P. (2019). Predicting the non‐linear collapse of plant–frugivore networks due to habitat loss. Ecography, 42(10), 1765-1776.",1,-23.91667,-47.79653,Frugivore,Neotropical
Turdus flavipes,Myrcia splendens,VidalEtAl'19-interaction_matrices_combined_matrix,"Vidal, M. M., Banks‐Leite, C., Tambosi, L. R., Hasui, É., Develey, P. F., Silva, W. R., ... & Metzger, J. P. (2019). Predicting the non‐linear collapse of plant–frugivore networks due to habitat loss. Ecography, 42(10), 1765-1776.",1,-23.91667,-47.79653,Frugivore,Neotropical
Turdus flavipes,Myrsine coriacea,VidalEtAl'19-interaction_matrices_hilltop_matrix,"Vidal, M. M., Banks‐Leite, C., Tambosi, L. R., Hasui, É., Develey, P. F., Silva, W. R., ... & Metzger, J. P. (2019). Predicting the non‐linear collapse of plant–frugivore networks due to habitat loss. Ecography, 42(10), 1765-1776.",1,-23.91667,-47.79653,Frugivore,Neotropical
Turdus flavipes,Myrsine coriacea,VidalEtAl'19-interaction_matrices_combined_matrix,"Vidal, M. M., Banks‐Leite, C., Tambosi, L. R., Hasui, É., Develey, P. F., Silva, W. R., ... & Metzger, J. P. (2019). Predicting the non‐linear collapse of plant–frugivore networks due to habitat loss. Ecography, 42(10), 1765-1776.",1,-23.91667,-47.79653,Frugivore,Neotropical
Turdus flavipes,Protium heptaphyllum,VidalEtAl'19-interaction_matrices_combined_matrix,"Vidal, M. M., Banks‐Leite, C., Tambosi, L. R., Hasui, É., Develey, P. F., Silva, W. R., ... & Metzger, J. P. (2019). Predicting the non‐linear collapse of plant–frugivore networks due to habitat loss. Ecography, 42(10), 1765-1776.",1,-23.91667,-47.79653,Frugivore,Neotropical
Turdus flavipes,Rhipsalis campos portoana,VidalEtAl'19-interaction_matrices_bottom_of_valley_matrix,"Vidal, M. M., Banks‐Leite, C., Tambosi, L. R., Hasui, É., Develey, P. F., Silva, W. R., ... & Metzger, J. P. (2019). Predicting the non‐linear collapse of plant–frugivore networks due to habitat loss. Ecography, 42(10), 1765-1776.",1,-23.91667,-47.79653,Frugivore,Neotropical
Turdus flavipes,Rhipsalis campos portoana,VidalEtAl'19-interaction_matrices_combined_matrix,"Vidal, M. M., Banks‐Leite, C., Tambosi, L. R., Hasui, É., Develey, P. F., Silva, W. R., ... & Metzger, J. P. (2019). Predicting the non‐linear collapse of plant–frugivore networks due to habitat loss. Ecography, 42(10), 1765-1776.",1,-23.91667,-47.79653,Frugivore,Neotropical
Turdus flavipes,Xylopia brasiliensis,VidalEtAl'19-interaction_matrices_bottom_of_valley_matrix,"Vidal, M. M., Banks‐Leite, C., Tambosi, L. R., Hasui, É., Develey, P. F., Silva, W. R., ... & Metzger, J. P. (2019). Predicting the non‐linear collapse of plant–frugivore networks due to habitat loss. Ecography, 42(10), 1765-1776.",1,-23.91667,-47.79653,Frugivore,Neotropical
Turdus flavipes,Xylopia brasiliensis,VidalEtAl'19-interaction_matrices_combined_matrix,"Vidal, M. M., Banks‐Leite, C., Tambosi, L. R., Hasui, É., Develey, P. F., Silva, W. R., ... & Metzger, J. P. (2019). Predicting the non‐linear collapse of plant–frugivore networks due to habitat loss. Ecography, 42(10), 1765-1776.",1,-23.91667,-47.79653,Frugivore,Neotropical
Turdus leucomelas,Miconia budlejoides,VidalEtAl'19-interaction_matrices_hilltop_matrix,"Vidal, M. M., Banks‐Leite, C., Tambosi, L. R., Hasui, É., Develey, P. F., Silva, W. R., ... & Metzger, J. P. (2019). Predicting the non‐linear collapse of plant–frugivore networks due to habitat loss. Ecography, 42(10), 1765-1776.",1,-23.91667,-47.79653,Frugivore,Neotropical
Turdus leucomelas,Miconia budlejoides,VidalEtAl'19-interaction_matrices_combined_matrix,"Vidal, M. M., Banks‐Leite, C., Tambosi, L. R., Hasui, É., Develey, P. F., Silva, W. R., ... & Metzger, J. P. (2019). Predicting the non‐linear collapse of plant–frugivore networks due to habitat loss. Ecography, 42(10), 1765-1776.",1,-23.91667,-47.79653,Frugivore,Neotropical
Turdus leucomelas,Psychotria vellosiana,VidalEtAl'19-interaction_matrices_hilltop_matrix,"Vidal, M. M., Banks‐Leite, C., Tambosi, L. R., Hasui, É., Develey, P. F., Silva, W. R., ... & Metzger, J. P. (2019). Predicting the non‐linear collapse of plant–frugivore networks due to habitat loss. Ecography, 42(10), 1765-1776.",1,-23.91667,-47.79653,Frugivore,Neotropical
Turdus leucomelas,Psychotria vellosiana,VidalEtAl'19-interaction_matrices_combined_matrix,"Vidal, M. M., Banks‐Leite, C., Tambosi, L. R., Hasui, É., Develey, P. F., Silva, W. R., ... & Metzger, J. P. (2019). Predicting the non‐linear collapse of plant–frugivore networks due to habitat loss. Ecography, 42(10), 1765-1776.",1,-23.91667,-47.79653,Frugivore,Neotropical
Turdus rufiventris,Alchornea triplinervia,VidalEtAl'19-interaction_matrices_bottom_of_valley_matrix,"Vidal, M. M., Banks‐Leite, C., Tambosi, L. R., Hasui, É., Develey, P. F., Silva, W. R., ... & Metzger, J. P. (2019). Predicting the non‐linear collapse of plant–frugivore networks due to habitat loss. Ecography, 42(10), 1765-1776.",1,-23.91667,-47.79653,Invertivore,Neotropical
Turdus rufiventris,Alchornea triplinervia,VidalEtAl'19-interaction_matrices_combined_matrix,"Vidal, M. M., Banks‐Leite, C., Tambosi, L. R., Hasui, É., Develey, P. F., Silva, W. R., ... & Metzger, J. P. (2019). Predicting the non‐linear collapse of plant–frugivore networks due to habitat loss. Ecography, 42(10), 1765-1776.",1,-23.91667,-47.79653,Invertivore,Neotropical
Turdus rufiventris,Coussapoa microcarpa,VidalEtAl'19-interaction_matrices_bottom_of_valley_matrix,"Vidal, M. M., Banks‐Leite, C., Tambosi, L. R., Hasui, É., Develey, P. F., Silva, W. R., ... & Metzger, J. P. (2019). Predicting the non‐linear collapse of plant–frugivore networks due to habitat loss. Ecography, 42(10), 1765-1776.",1,-23.91667,-47.79653,Invertivore,Neotropical
Turdus rufiventris,Coussapoa microcarpa,VidalEtAl'19-interaction_matrices_combined_matrix,"Vidal, M. M., Banks‐Leite, C., Tambosi, L. R., Hasui, É., Develey, P. F., Silva, W. R., ... & Metzger, J. P. (2019). Predicting the non‐linear collapse of plant–frugivore networks due to habitat loss. Ecography, 42(10), 1765-1776.",1,-23.91667,-47.79653,Invertivore,Neotropical
Turdus rufiventris,Cupania vernalis,VidalEtAl'19-interaction_matrices_bottom_of_valley_matrix,"Vidal, M. M., Banks‐Leite, C., Tambosi, L. R., Hasui, É., Develey, P. F., Silva, W. R., ... & Metzger, J. P. (2019). Predicting the non‐linear collapse of plant–frugivore networks due to habitat loss. Ecography, 42(10), 1765-1776.",1,-23.91667,-47.79653,Invertivore,Neotropical
Turdus rufiventris,Cupania vernalis,VidalEtAl'19-interaction_matrices_combined_matrix,"Vidal, M. M., Banks‐Leite, C., Tambosi, L. R., Hasui, É., Develey, P. F., Silva, W. R., ... & Metzger, J. P. (2019). Predicting the non‐linear collapse of plant–frugivore networks due to habitat loss. Ecography, 42(10), 1765-1776.",1,-23.91667,-47.79653,Invertivore,Neotropical
Turdus rufiventris,Leandra dasytricha,VidalEtAl'19-interaction_matrices_bottom_of_valley_matrix,"Vidal, M. M., Banks‐Leite, C., Tambosi, L. R., Hasui, É., Develey, P. F., Silva, W. R., ... & Metzger, J. P. (2019). Predicting the non‐linear collapse of plant–frugivore networks due to habitat loss. Ecography, 42(10), 1765-1776.",1,-23.91667,-47.79653,Invertivore,Neotropical
Turdus rufiventris,Leandra dasytricha,VidalEtAl'19-interaction_matrices_combined_matrix,"Vidal, M. M., Banks‐Leite, C., Tambosi, L. R., Hasui, É., Develey, P. F., Silva, W. R., ... & Metzger, J. P. (2019). Predicting the non‐linear collapse of plant–frugivore networks due to habitat loss. Ecography, 42(10), 1765-1776.",1,-23.91667,-47.79653,Invertivore,Neotropical
Turdus rufiventris,Matayba guianensis,VidalEtAl'19-interaction_matrices_middle_slope_matrix,"Vidal, M. M., Banks‐Leite, C., Tambosi, L. R., Hasui, É., Develey, P. F., Silva, W. R., ... & Metzger, J. P. (2019). Predicting the non‐linear collapse of plant–frugivore networks due to habitat loss. Ecography, 42(10), 1765-1776.",1,-23.91667,-47.79653,Invertivore,Neotropical
Turdus rufiventris,Matayba guianensis,VidalEtAl'19-interaction_matrices_combined_matrix,"Vidal, M. M., Banks‐Leite, C., Tambosi, L. R., Hasui, É., Develey, P. F., Silva, W. R., ... & Metzger, J. P. (2019). Predicting the non‐linear collapse of plant–frugivore networks due to habitat loss. Ecography, 42(10), 1765-1776.",1,-23.91667,-47.79653,Invertivore,Neotropical
